contestId,contestName,handle,rank,ratingUpdateTimeSeconds,oldRating,newRating,delta
1868,Codeforces Round 896 (Div. 1),Ormlis,30,2023-09-10 16:35:00,3294,3223,-71
1870,"CodeTON Round 6 (Div. 1 + Div. 2, Rated, Prizes!)",Ormlis,12,2023-09-18 16:50:00,3223,3261,38
1874,Codeforces Round 901 (Div. 1),Ormlis,106,2023-09-30 17:35:00,3261,3115,-146
1889,Codeforces Round 906 (Div. 1),Ormlis,15,2023-10-28 17:05:00,3115,3148,33
1893,Codeforces Round 908 (Div. 1),Ormlis,2,2023-11-07 16:35:00,3148,3336,188
1896,"CodeTON Round 7 (Div. 1 + Div. 2, Rated, Prizes!)",Ormlis,22,2023-11-25 17:20:00,3336,3286,-50
1909,Pinely Round 3 (Div. 1 + Div. 2),Ormlis,29,2023-12-23 17:35:00,3286,3236,-50
1916,Good Bye 2023,Ormlis,29,2023-12-30 16:50:00,3236,3208,-28
1919,Hello 2024,Ormlis,42,2024-01-06 17:05:00,3208,3167,-41
1924,Codeforces Round 921 (Div. 1),Ormlis,18,2024-01-27 16:45:00,3167,3180,13
1930,think-cell Round 1,Ormlis,5,2024-02-17 17:35:00,3180,3275,95
1943,Codeforces Round 934 (Div. 1),Ormlis,10,2024-03-16 17:00:00,3275,3288,13
1942,"CodeTON Round 8 (Div. 1 + Div. 2, Rated, Prizes!)",Ormlis,118,2024-03-30 17:35:00,3288,3146,-142
1951,Codeforces Global Round 25,Ormlis,15,2024-04-06 17:35:00,3146,3187,41
1967,Codeforces Round 942 (Div. 1),Ormlis,39,2024-04-30 17:05:00,3187,3144,-43
1975,Codeforces Round 947 (Div. 1 + Div. 2),Ormlis,35,2024-05-25 17:35:00,3144,3095,-49
1984,Codeforces Global Round 26,Ormlis,14,2024-06-09 17:35:00,3095,3159,64
1987,EPIC Institute of Technology Round Summer 2024 (Div. 1 + Div. 2),Ormlis,15,2024-06-30 17:35:00,3159,3184,25
1994,Codeforces Round 959 sponsored by NEAR (Div. 1 + Div. 2),Ormlis,10,2024-07-18 16:35:00,3184,3227,43
1991,Pinely Round 4 (Div. 1 + Div. 2),Ormlis,116,2024-07-28 17:35:00,3227,3102,-125
2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2),Ormlis,8,2024-08-11 17:35:00,3102,3192,90
2006,Codeforces Round 969 (Div. 1),Ormlis,29,2024-08-30 17:05:00,3192,3159,-33
2035,Codeforces Global Round 27,Ormlis,19,2024-10-27 17:35:00,3159,3168,9
2029,Refact.ai Match 1 (Codeforces Round 985),Ormlis,15,2024-11-09 17:35:00,3168,3184,16
2039,"CodeTON Round 9 (Div. 1 + Div. 2, Rated, Prizes!)",Ormlis,15,2024-11-23 17:35:00,3184,3222,38
2034,"Rayan Programming Contest 2024 - Selection (Codeforces Round 989, Div. 1 + Div. 2)",Ormlis,135,2024-11-30 17:35:00,3222,3088,-134
2048,Codeforces Global Round 28,Ormlis,8,2024-12-19 17:35:00,3088,3175,87
2053,Good Bye 2024: 2025 is NEAR,Ormlis,7,2024-12-28 17:35:00,3175,3260,85
2057,Hello 2025,Ormlis,5,2025-01-04 17:05:00,3260,3354,94
2061,"IAEPC Preliminary Contest (Codeforces Round 999, Div. 1 + Div. 2)",Ormlis,22,2025-01-20 17:35:00,3354,3313,-41
2062,"Ethflow Round 1 (Codeforces Round 1001, Div. 1 + Div. 2)",Ormlis,7,2025-01-26 17:05:00,3313,3381,68
2066,Codeforces Round 1004 (Div. 1),Ormlis,7,2025-02-11 16:35:00,3381,3416,35
2077,Codeforces Round 1008 (Div. 1),Ormlis,2,2025-03-10 17:15:00,3416,3532,116
2084,"Teza Round 1 (Codeforces Round 1015, Div. 1 + Div. 2)",Ormlis,2,2025-04-05 17:35:00,3532,3641,109
2096,"Neowise Labs Contest 1 (Codeforces Round 1018, Div. 1 + Div. 2)",Ormlis,24,2025-04-19 16:35:00,3641,3530,-111
2101,Codeforces Round 1024 (Div. 1),Ormlis,4,2025-05-11 17:05:00,3530,3556,26
