contestId,contestName,handle,rank,ratingUpdateTimeSeconds,oldRating,newRating,delta
1246,"Codeforces Round 596 (Div. 1, based on Technocup 2020 Elimination Round 2)",jqdai0815,2,2019-10-26 13:05:00,3258,3349,91
1242,Codeforces Round 599 (Div. 1),jqdai0815,2,2019-11-06 17:05:00,3349,3425,76
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",jqdai0815,4,2019-11-24 10:05:00,3425,3411,-14
1264,Codeforces Round 604 (Div. 1),jqdai0815,1,2019-12-05 16:35:00,3411,3520,109
1299,Codeforces Round 618 (Div. 1),jqdai0815,1,2020-02-09 16:05:00,3520,3600,80
1307,Codeforces Round 621 (Div. 1 + Div. 2),jqdai0815,1,2020-02-17 17:50:00,3600,3681,81
1621,Hello 2022,jqdai0815,12,2022-01-03 16:50:00,3681,3604,-77
1648,"Codeforces Round 775 (Div. 1, based on Moscow Open Olympiad in Informatics)",jqdai0815,26,2022-03-06 12:10:00,3604,3466,-138
1852,Codeforces Round 887 (Div. 1),jqdai0815,5,2023-07-23 17:05:00,3466,3491,25
1864,Harbour.Space Scholarship Contest 2023-2024 (Div. 1 + Div. 2),jqdai0815,3,2023-08-26 17:35:00,3491,3538,47
1863,Pinely Round 2 (Div. 1 + Div. 2),jqdai0815,11,2023-08-30 17:35:00,3538,3487,-51
1868,Codeforces Round 896 (Div. 1),jqdai0815,7,2023-09-10 16:35:00,3487,3463,-24
1870,"CodeTON Round 6 (Div. 1 + Div. 2, Rated, Prizes!)",jqdai0815,77,2023-09-18 16:50:00,3463,3303,-160
1874,Codeforces Round 901 (Div. 1),jqdai0815,5,2023-09-30 17:35:00,3303,3370,67
1876,"Codeforces Round 902 (Div. 1, based on COMPFEST 15 - Final Round)",jqdai0815,16,2023-10-08 11:35:00,3370,3335,-35
1887,Codeforces Round 905 (Div. 1),jqdai0815,4,2023-10-22 13:05:00,3335,3396,61
1889,Codeforces Round 906 (Div. 1),jqdai0815,10,2023-10-28 17:05:00,3396,3395,-1
1893,Codeforces Round 908 (Div. 1),jqdai0815,27,2023-11-07 16:35:00,3395,3321,-74
1896,"CodeTON Round 7 (Div. 1 + Div. 2, Rated, Prizes!)",jqdai0815,5,2023-11-25 17:20:00,3321,3386,65
1909,Pinely Round 3 (Div. 1 + Div. 2),jqdai0815,38,2023-12-23 17:35:00,3386,3290,-96
1916,Good Bye 2023,jqdai0815,11,2023-12-30 16:50:00,3290,3311,21
1951,Codeforces Global Round 25,jqdai0815,5,2024-04-06 17:35:00,3311,3387,76
1965,Codeforces Round 941 (Div. 1),jqdai0815,8,2024-04-27 16:35:00,3387,3379,-8
1967,Codeforces Round 942 (Div. 1),jqdai0815,3,2024-04-30 17:05:00,3379,3474,95
1984,Codeforces Global Round 26,jqdai0815,4,2024-06-09 17:35:00,3474,3532,58
1991,Pinely Round 4 (Div. 1 + Div. 2),jqdai0815,2,2024-07-28 17:35:00,3532,3620,88
2034,"Rayan Programming Contest 2024 - Selection (Codeforces Round 989, Div. 1 + Div. 2)",jqdai0815,3,2024-11-30 17:35:00,3620,3682,62
