contestId,contestName,handle,rank,ratingUpdateTimeSeconds,oldRating,newRating,delta
1083,Codeforces Round 526 (Div. 1),Radewoosh,1,2018-12-10 18:35:00,3353,3443,90
1081,Avito Cool Challenge 2018,Radewoosh,10,2018-12-16 17:05:00,3443,3357,-86
1086,"Codeforces Round 528 (Div. 1, based on Technocup 2019 Elimination Round 4)",Radewoosh,5,2018-12-23 15:35:00,3357,3334,-23
1091,Good Bye 2018,Radewoosh,5,2018-12-30 17:15:00,3334,3351,17
1098,Codeforces Round 530 (Div. 1),Radewoosh,1,2019-01-05 19:05:00,3351,3464,113
1103,Codeforces Round 534 (Div. 1),Radewoosh,52,2019-01-22 16:35:00,3464,3257,-207
1110,Codeforces Global Round 1,Radewoosh,58,2019-02-07 15:35:00,3257,3138,-119
1109,Codeforces Round 539 (Div. 1),Radewoosh,60,2019-02-16 19:05:00,3138,2986,-152
1137,Codeforces Round 545 (Div. 1),Radewoosh,3,2019-03-08 11:35:00,2986,3073,87
1142,Codeforces Round 549 (Div. 1),Radewoosh,13,2019-03-30 19:10:00,3073,3040,-33
1146,Forethought Future Cup - Elimination Round,Radewoosh,3,2019-04-20 20:35:00,3040,3152,112
1158,Codeforces Round 559 (Div. 1),Radewoosh,54,2019-05-12 16:35:00,3152,3010,-142
1148,Codeforces Global Round 3,Radewoosh,76,2019-06-01 16:50:00,3010,2918,-92
1172,Codeforces Round 564 (Div. 1),Radewoosh,18,2019-06-07 14:05:00,2918,2906,-12
1179,Codeforces Round 569 (Div. 1),Radewoosh,1,2019-06-21 19:05:00,2906,3117,211
1188,Codeforces Round 572 (Div. 1),Radewoosh,3,2019-07-05 17:05:00,3117,3191,74
1190,Codeforces Round 573 (Div. 1),Radewoosh,8,2019-07-12 16:35:00,3191,3179,-12
1178,Codeforces Global Round 4,Radewoosh,2,2019-07-20 18:05:00,3179,3268,89
1198,Codeforces Round 576 (Div. 1),Radewoosh,1,2019-07-30 16:35:00,3268,3403,135
1208,"Manthan, Codefest 19 (open for everyone, rated, Div. 1 + Div. 2)",Radewoosh,7,2019-08-25 16:40:00,3403,3362,-41
1214,"Codeforces Round 583 (Div. 1 + Div. 2, based on Olympiad of Metropolises)",Radewoosh,4,2019-09-04 11:35:00,3362,3344,-18
1237,Codeforces Global Round 5,Radewoosh,1,2019-10-16 17:05:00,3344,3468,124
1242,Codeforces Round 599 (Div. 1),Radewoosh,37,2019-11-06 17:05:00,3468,3316,-152
1254,Codeforces Round 601 (Div. 1),Radewoosh,1,2019-11-19 16:35:00,3316,3434,118
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",Radewoosh,6,2019-11-24 10:05:00,3434,3386,-48
1264,Codeforces Round 604 (Div. 1),Radewoosh,3,2019-12-05 16:35:00,3386,3409,23
1276,"Codeforces Round 606 (Div. 1, based on Technocup 2020 Elimination Round 4)",Radewoosh,2,2019-12-14 13:05:00,3409,3428,19
1280,Codeforces Round 607 (Div. 1),Radewoosh,5,2019-12-15 07:05:00,3428,3359,-69
1268,Codeforces Round 609 (Div. 1),Radewoosh,2,2019-12-21 13:05:00,3359,3414,55
1270,Good Bye 2019,Radewoosh,1,2019-12-29 17:05:00,3414,3527,113
1284,Hello 2020,Radewoosh,19,2020-01-04 14:35:00,3527,3418,-109
1286,Codeforces Round 612 (Div. 1),Radewoosh,63,2020-01-05 16:05:00,3418,3251,-167
1290,Codeforces Round 616 (Div. 1),Radewoosh,15,2020-02-02 16:35:00,3251,3206,-45
1299,Codeforces Round 618 (Div. 1),Radewoosh,3,2020-02-09 16:05:00,3206,3281,75
1307,Codeforces Round 621 (Div. 1 + Div. 2),Radewoosh,29,2020-02-17 17:50:00,3281,3199,-82
1314,"Codeforces Round 623 (Div. 1, based on VK Cup 2019-2020 - Elimination Round, Engine)",Radewoosh,3,2020-02-23 18:35:00,3199,3242,43
1320,"Codeforces Round 625 (Div. 1, based on Technocup 2020 Final Round)",Radewoosh,4,2020-03-01 15:15:00,3242,3285,43
1305,"Ozon Tech Challenge 2020 (Div.1 + Div.2, Rated, T-shirts + prizes!)",Radewoosh,18,2020-03-03 16:50:00,3285,3244,-41
1322,"Codeforces Round 626 (Div. 1, based on Moscow Open Olympiad in Informatics)",Radewoosh,121,2020-03-07 11:35:00,3244,3070,-174
1326,Codeforces Global Round 7,Radewoosh,15,2020-03-19 17:05:00,3070,3104,34
1329,"Codeforces Round 631 (Div. 1) - Thanks, Denis aramis Shitov!",Radewoosh,288,2020-04-03 16:35:00,3104,2936,-168
1338,Codeforces Round 633 (Div. 1),Radewoosh,2,2020-04-12 16:05:00,2936,3107,171
1336,Codeforces Round 635 (Div. 1),Radewoosh,20,2020-04-15 17:05:00,3107,3105,-2
1349,Codeforces Round 641 (Div. 1),Radewoosh,120,2020-05-12 15:05:00,3105,2990,-115
1361,"Codeforces Round 647 (Div. 1) - Thanks, Algo Muse!",Radewoosh,9,2020-06-04 17:05:00,2990,3055,65
1368,Codeforces Global Round 8,Radewoosh,5,2020-06-18 17:15:00,3055,3157,102
1375,Codeforces Global Round 9,Radewoosh,90,2020-07-04 17:15:00,3157,3064,-93
1381,Codeforces Round 658 (Div. 1),Radewoosh,9,2020-07-21 16:35:00,3064,3107,43
1383,Codeforces Round 659 (Div. 1),Radewoosh,3,2020-07-24 16:35:00,3107,3216,109
1394,Codeforces Round 664 (Div. 1),Radewoosh,18,2020-08-12 16:35:00,3216,3188,-28
1396,Codeforces Round 666 (Div. 1),Radewoosh,2,2020-08-30 16:35:00,3188,3324,136
1404,Codeforces Round 668 (Div. 1),Radewoosh,13,2020-09-06 16:35:00,3324,3289,-35
1416,Codeforces Round 673 (Div. 1),Radewoosh,7,2020-09-27 17:05:00,3289,3288,-1
1408,Grakn Forces 2020,Radewoosh,20,2020-09-30 17:20:00,3288,3245,-43
1427,Codeforces Global Round 11,Radewoosh,28,2020-10-10 17:50:00,3245,3205,-40
1428,Codeforces Raif Round 1 (Div. 1 + Div. 2),Radewoosh,1,2020-10-17 15:35:00,3205,3383,178
1442,"Codeforces Round 681 (Div. 1, based on VK Cup 2019-2020 - Final)",Radewoosh,5,2020-11-02 16:35:00,3383,3374,-9
1446,"Codeforces Round 683 (Div. 1, by Meet IT)",Radewoosh,15,2020-11-15 17:05:00,3374,3322,-52
1439,Codeforces Round 684 (Div. 1),Radewoosh,3,2020-11-17 16:50:00,3322,3382,60
1458,Codeforces Round 691 (Div. 1),Radewoosh,16,2020-12-19 11:35:00,3382,3313,-69
1464,"Codeforces Round 692 (Div. 1, based on Technocup 2021 Elimination Round 3)",Radewoosh,24,2020-12-20 17:05:00,3313,3241,-72
1466,Good Bye 2020,Radewoosh,11,2020-12-30 17:35:00,3241,3268,27
1470,Codeforces Round 694 (Div. 1),Radewoosh,4,2021-01-05 16:35:00,3268,3337,69
1477,Codeforces Round 698 (Div. 1),Radewoosh,8,2021-01-28 16:50:00,3337,3352,15
1479,Codeforces Round 700 (Div. 1),Radewoosh,9,2021-02-07 16:50:00,3352,3355,3
1491,Codeforces Global Round 13,Radewoosh,11,2021-02-28 16:35:00,3355,3349,-6
1495,Codeforces Round 706 (Div. 1),Radewoosh,1,2021-03-10 14:05:00,3349,3490,141
1500,"Codeforces Round 707 (Div. 1, based on Moscow Open Olympiad in Informatics)",Radewoosh,22,2021-03-13 11:35:00,3490,3374,-116
1483,"Codeforces Round 709 (Div. 1, based on Technocup 2021 Final Round)",Radewoosh,2,2021-03-21 15:35:00,3374,3461,87
1503,Codeforces Round 712 (Div. 1),Radewoosh,6,2021-04-03 16:50:00,3461,3466,5
1508,Codeforces Round 715 (Div. 1),Radewoosh,4,2021-04-16 16:50:00,3466,3494,28
1517,Contest 2050 and Codeforces Round 718 (Div. 1 + Div. 2),Radewoosh,4,2021-04-23 17:20:00,3494,3528,34
1515,Codeforces Global Round 14,Radewoosh,1,2021-05-02 17:35:00,3528,3648,120
1528,Codeforces Round 722 (Div. 1),Radewoosh,3,2021-05-24 16:50:00,3648,3659,11
1523,"Deltix Round, Spring 2021 (open for everyone, rated, Div. 1 + Div. 2)",Radewoosh,2,2021-05-30 16:50:00,3659,3707,48
1534,Codeforces LATOKEN Round 1 (Div. 1 + Div. 2),Radewoosh,3,2021-06-13 18:35:00,3707,3720,13
1540,Codeforces Round 728 (Div. 1),Radewoosh,3,2021-06-25 17:50:00,3720,3712,-8
1545,Codeforces Round 732 (Div. 1),Radewoosh,25,2021-07-11 16:35:00,3712,3550,-162
1530,"Codeforces Round 733 (Div. 1 + Div. 2, based on VK Cup 2021 - Elimination (Engine))",Radewoosh,3,2021-07-17 17:35:00,3550,3574,24
1553,"Harbour.Space Scholarship Contest 2021-2022 (open for everyone, rated, Div. 1 + Div. 2)",Radewoosh,7,2021-07-22 17:05:00,3574,3538,-36
1548,Codeforces Round 736 (Div. 1),Radewoosh,8,2021-08-01 17:00:00,3538,3511,-27
1556,"Deltix Round, Summer 2021 (open for everyone, rated, Div. 1 + Div. 2)",Radewoosh,7,2021-08-29 17:05:00,3511,3511,0
1566,Codeforces Global Round 16,Radewoosh,1,2021-09-12 17:05:00,3511,3655,144
1580,Codeforces Round 745 (Div. 1),Radewoosh,3,2021-09-30 12:15:00,3655,3627,-28
1601,Codeforces Round 751 (Div. 1),Radewoosh,5,2021-10-25 08:35:00,3627,3562,-65
1603,Codeforces Round 752 (Div. 1),Radewoosh,85,2021-10-30 16:35:00,3562,3366,-196
1610,Codeforces Global Round 17,Radewoosh,1,2021-11-23 17:35:00,3366,3525,159
1609,"Deltix Round, Autumn 2021 (open for everyone, rated, Div. 1 + Div. 2)",Radewoosh,27,2021-11-28 17:05:00,3525,3418,-107
1615,Codeforces Global Round 18,Radewoosh,11,2021-12-24 17:05:00,3418,3405,-13
1616,Good Bye 2021: 2022 is NEAR,Radewoosh,4,2021-12-29 17:35:00,3405,3469,64
1621,Hello 2022,Radewoosh,3,2022-01-03 16:50:00,3469,3545,76
1630,Codeforces Round 768 (Div. 1),Radewoosh,5,2022-01-27 16:35:00,3545,3548,3
1637,Codeforces Global Round 19,Radewoosh,45,2022-02-12 17:05:00,3548,3404,-144
1656,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",Radewoosh,5,2022-03-24 16:35:00,3404,3444,40
1667,Codeforces Round 783 (Div. 1),Radewoosh,15,2022-04-19 16:35:00,3444,3399,-45
1684,Codeforces Round 792 (Div. 1 + Div. 2),Radewoosh,44,2022-05-19 16:35:00,3399,3287,-112
1687,Codeforces Round 796 (Div. 1),Radewoosh,77,2022-06-03 16:35:00,3287,3149,-138
1693,Codeforces Round 800 (Div. 1),Radewoosh,1,2022-06-16 16:35:00,3149,3379,230
1696,Codeforces Global Round 21,Radewoosh,8,2022-06-25 16:50:00,3379,3406,27
1718,Codeforces Round 814 (Div. 1),Radewoosh,5,2022-08-16 16:35:00,3406,3442,36
1737,Dytechlab Cup 2022,Radewoosh,12,2022-10-07 17:05:00,3442,3406,-36
1753,Codeforces Round 829 (Div. 1),Radewoosh,4,2022-10-23 09:50:00,3406,3438,32
1770,Good Bye 2022: 2023 is NEAR,Radewoosh,3,2022-12-30 17:05:00,3438,3528,90
1779,Hello 2023,Radewoosh,12,2023-01-03 17:05:00,3528,3492,-36
1782,"Codeforces Round 844 (Div. 1 + Div. 2, based on VK Cup 2022 - Elimination Round)",Radewoosh,3,2023-01-15 15:05:00,3492,3535,43
1787,"TypeDB Forces 2023 (Div. 1 + Div. 2, Rated, Prizes!)",Radewoosh,3,2023-01-29 17:35:00,3535,3602,67
1801,Codeforces Round 857 (Div. 1),Radewoosh,15,2023-03-09 12:35:00,3602,3515,-87
1804,Nebius Welcome Round (Div. 1 + Div. 2),Radewoosh,100,2023-03-12 16:35:00,3515,3319,-196
1810,"CodeTON Round 4 (Div. 1 + Div. 2, Rated, Prizes!)",Radewoosh,3,2023-03-31 16:35:00,3319,3436,117
1819,Codeforces Round 866 (Div. 1),Radewoosh,2,2023-04-15 11:05:00,3436,3515,79
1817,Codeforces Round 869 (Div. 1),Radewoosh,54,2023-04-29 16:50:00,3515,3350,-165
1824,Codeforces Round 872 (Div. 1),Radewoosh,24,2023-05-08 14:05:00,3350,3279,-71
1830,Codeforces Round 875 (Div. 1),Radewoosh,5,2023-05-28 17:05:00,3279,3342,63
1852,Codeforces Round 887 (Div. 1),Radewoosh,3,2023-07-23 17:05:00,3342,3438,96
1854,Codeforces Round 889 (Div. 1),Radewoosh,1,2023-07-29 17:05:00,3438,3598,160
1864,Harbour.Space Scholarship Contest 2023-2024 (Div. 1 + Div. 2),Radewoosh,1,2023-08-26 17:35:00,3598,3709,111
1863,Pinely Round 2 (Div. 1 + Div. 2),Radewoosh,2,2023-08-30 17:35:00,3709,3740,31
1870,"CodeTON Round 6 (Div. 1 + Div. 2, Rated, Prizes!)",Radewoosh,11,2023-09-18 16:50:00,3740,3651,-89
1876,"Codeforces Round 902 (Div. 1, based on COMPFEST 15 - Final Round)",Radewoosh,1,2023-10-08 11:35:00,3651,3752,101
1889,Codeforces Round 906 (Div. 1),Radewoosh,5,2023-10-28 17:05:00,3752,3714,-38
1893,Codeforces Round 908 (Div. 1),Radewoosh,8,2023-11-07 16:35:00,3714,3648,-66
1896,"CodeTON Round 7 (Div. 1 + Div. 2, Rated, Prizes!)",Radewoosh,1,2023-11-25 17:20:00,3648,3759,111
1909,Pinely Round 3 (Div. 1 + Div. 2),Radewoosh,24,2023-12-23 17:35:00,3759,3606,-153
1924,Codeforces Round 921 (Div. 1),Radewoosh,111,2024-01-27 16:45:00,3606,3376,-230
1936,Codeforces Round 930 (Div. 1),Radewoosh,1,2024-02-29 16:35:00,3376,3532,156
1942,"CodeTON Round 8 (Div. 1 + Div. 2, Rated, Prizes!)",Radewoosh,2,2024-03-30 17:35:00,3532,3611,79
1951,Codeforces Global Round 25,Radewoosh,18,2024-04-06 17:35:00,3611,3521,-90
1967,Codeforces Round 942 (Div. 1),Radewoosh,8,2024-04-30 17:05:00,3521,3509,-12
1984,Codeforces Global Round 26,Radewoosh,50,2024-06-09 17:35:00,3509,3373,-136
1987,EPIC Institute of Technology Round Summer 2024 (Div. 1 + Div. 2),Radewoosh,1,2024-06-30 17:35:00,3373,3542,169
1994,Codeforces Round 959 sponsored by NEAR (Div. 1 + Div. 2),Radewoosh,6,2024-07-18 16:35:00,3542,3522,-20
1991,Pinely Round 4 (Div. 1 + Div. 2),Radewoosh,3,2024-07-28 17:35:00,3522,3582,60
2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2),Radewoosh,2,2024-08-11 17:35:00,3582,3646,64
2006,Codeforces Round 969 (Div. 1),Radewoosh,4,2024-08-30 17:05:00,3646,3646,0
2029,Refact.ai Match 1 (Codeforces Round 985),Radewoosh,4,2024-11-09 17:35:00,3646,3633,-13
2039,"CodeTON Round 9 (Div. 1 + Div. 2, Rated, Prizes!)",Radewoosh,6,2024-11-23 17:35:00,3633,3627,-6
2034,"Rayan Programming Contest 2024 - Selection (Codeforces Round 989, Div. 1 + Div. 2)",Radewoosh,39,2024-11-30 17:35:00,3627,3483,-144
2048,Codeforces Global Round 28,Radewoosh,20,2024-12-19 17:35:00,3483,3410,-73
2053,Good Bye 2024: 2025 is NEAR,Radewoosh,5,2024-12-28 17:35:00,3410,3456,46
2057,Hello 2025,Radewoosh,41,2025-01-04 17:05:00,3456,3355,-101
2066,Codeforces Round 1004 (Div. 1),Radewoosh,3,2025-02-11 16:35:00,3355,3463,108
